,region,price,description,dateStata,dateISO,year
12425,4,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12426,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12427,8,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12428,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12429,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12430,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12431,13,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12432,2,2.79,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12433,6,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12434,12,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12435,9,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12436,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12437,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12438,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12439,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12440,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12441,3,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12442,8,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12443,9,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12444,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12445,2,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12446,13,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12447,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12448,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12449,9,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12450,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12451,2,2.5,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12452,9,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12453,12,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12454,8,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12455,13,3.99,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12456,12,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12457,4,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12458,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12459,11,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12460,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12461,12,5.75,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12462,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12463,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12464,3,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12465,7,4.0,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12466,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12467,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12468,11,2.0,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12469,6,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12470,4,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12471,2,3.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12472,4,5.5,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12473,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12474,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12475,3,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12476,8,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12477,9,2.7,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12478,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12479,8,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12480,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12481,13,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12482,2,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12483,9,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12484,12,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12485,5,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12486,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12487,12,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12488,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12489,9,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12490,5,2.79,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12491,5,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12492,2,4.0,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12493,10,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12494,7,2.79,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12495,3,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12496,11,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12497,10,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12498,7,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12499,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12500,2,5.5,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12501,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12502,6,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12503,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12504,3,2.6500001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12505,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12506,3,2.79,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12507,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12508,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12509,13,4.0,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12510,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12511,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12512,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12513,2,2.8,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12514,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12515,5,3.6900001,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12516,7,2.25,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12517,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12518,5,2.95,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12519,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12520,4,2.55,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12521,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12522,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-03-2022,2022-03-01,2022
12523,7,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12524,3,1.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12525,3,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12526,3,0.79000002,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12527,9,1.65,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12528,7,0.89999998,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12529,5,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12530,9,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12531,6,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12532,5,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12533,12,0.79000002,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12534,3,1.55,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12535,3,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12536,8,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12537,2,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12538,12,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12539,9,1.65,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12540,3,1.65,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12541,4,2.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12542,2,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12543,3,2.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12544,12,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12545,10,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12546,12,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12547,2,0.80000001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12548,8,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12549,3,2.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12550,12,0.80000001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12551,4,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12552,3,0.79000002,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12553,7,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12554,11,0.99000001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12555,10,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12556,6,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12557,7,0.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12558,5,1.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12559,9,1.55,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12560,8,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12561,4,0.89999998,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12562,5,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12563,9,0.80000001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12564,12,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12565,2,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12566,4,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12567,4,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12568,10,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12569,7,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12570,7,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12571,3,2.2,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12572,7,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12573,5,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12574,2,0.75,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12575,7,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12576,8,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12577,10,1.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12578,2,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12579,4,0.94999999,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12580,4,2.2,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12581,3,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12582,11,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12583,2,1.9299999,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12584,3,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12585,3,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12586,13,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12587,2,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12588,6,0.89999998,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12589,11,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12590,11,1.65,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12591,9,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12592,3,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12593,11,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12594,9,1.65,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12595,13,2.0999999,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12596,3,2.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12597,8,1.55,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12598,12,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12599,13,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12600,4,2.25,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12601,12,0.79000002,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12602,9,2.6500001,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12603,10,0.89999998,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12604,5,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12605,12,1.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12606,12,2.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12607,5,0.75,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12608,6,2.5,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12609,5,1.15,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12610,7,1.55,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12611,5,2.0,TISSUES-LARGE SIZE BOX,01-03-2022,2022-03-01,2022
12612,10,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12613,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12614,2,8.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12615,5,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12616,7,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12617,7,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12618,7,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12619,4,4.1300001,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12620,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12621,2,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12622,2,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12623,13,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12624,9,5.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12625,3,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12626,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12627,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12628,10,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12629,6,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12630,3,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12631,8,6.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12632,6,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12633,5,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12634,7,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12635,6,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12636,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12637,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12638,10,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12639,11,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12640,2,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12641,7,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12642,7,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12643,12,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12644,4,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12645,4,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12646,3,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12647,3,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12648,3,3.25,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12649,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12650,9,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12651,4,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12652,11,5.3000002,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12653,5,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12654,5,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12655,2,8.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12656,4,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12657,5,5.3000002,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12658,7,7.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12659,12,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12660,3,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12661,9,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12662,11,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12663,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12664,2,11.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12665,10,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12666,9,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12667,10,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12668,12,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12669,2,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12670,8,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12671,4,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12672,11,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12673,8,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12674,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12675,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12676,5,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12677,5,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12678,2,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12679,6,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12680,5,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12681,8,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12682,6,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12683,5,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12684,2,3.45,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12685,3,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12686,13,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12687,6,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12688,2,6.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12689,2,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12690,9,5.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12691,5,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12692,11,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12693,5,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12694,6,3.3,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12695,5,7.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12696,4,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12697,6,5.3000002,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12698,12,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12699,12,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12700,13,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12701,8,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12702,12,5.3000002,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12703,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12704,10,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12705,6,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12706,3,5.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12707,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12708,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12709,8,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12710,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12711,8,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12712,8,7.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12713,5,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12714,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12715,9,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12716,3,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12717,3,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12718,2,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12719,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
12720,3,11.99,MULTI-VITAMINS CAPSULES/TABLET,01-03-2022,2022-03-01,2022
